,Personality,Title,Sentence,Context,sentiment
20-04-1964 00:00,Nelson Mandela,I am prepared to die,"The Government's answer was to introduce new and harsher laws, to mobilize its armed forces, and to send Saracens, armed vehicles, and soldiers into the townships in a massive show of force designed to intimidate the people.",Struggle against apartheid in South Africa.,0.986963212
20-04-1964 00:00,Nelson Mandela ,Release from prison,"Friends, comrades and fellow South Africans.",Historic release from imprisonment speech.,0.999695659
11-02-1990 00:00,Nelson Mandela ,Release from prison,"I greet you all in the name of peace, democracy and freedom for all.",Historic release from imprisonment speech.,0.999831319
11-02-1990 00:00,Nelson Mandela ,Release from prison,"I stand here before you not as a prophet but as a humble servant of you, the people.",Historic release from imprisonment speech.,0.999273837
11-02-1990 00:00,Nelson Mandela ,Release from prison,Your tireless and heroic sacrifices have made it possible for me to be here today.,Historic release from imprisonment speech.,0.999648571
11-02-1990 00:00,Nelson Mandela ,Release from prison,I therefore place the remaining years of my life in your hands.,Historic release from imprisonment speech.,0.78793478
11-02-1990 00:00,Nelson Mandela ,Release from prison,"On this day of my release, I extend my sincere and warmest gratitude to the millions of my compatriots and those in every corner of the globe who have campaigned tirelessly for my release.",Historic release from imprisonment speech.,0.999830604
11-02-1990 00:00,Nelson Mandela ,Release from prison,"I send special greetings to the people of Cape Town, this city which has been my home for three decades.",Historic release from imprisonment speech.,0.99941051
11-02-1990 00:00,Nelson Mandela ,Release from prison,Your mass marches and other forms of struggle have served as a constant source of strength to all political prisoners.,Historic release from imprisonment speech.,0.999298096
11-02-1990 00:00,Nelson Mandela ,Release from prison,I salute the African National Congress.,Historic release from imprisonment speech.,0.999559343
11-02-1990 00:00,Nelson Mandela ,Release from prison,It has fulfilled our every expectation in its role as leader of the great march to freedom.,Historic release from imprisonment speech.,0.999664426
11-02-1990 00:00,Nelson Mandela ,Release from prison,"I salute our President, Comrade Oliver Tambo, for leading the ANC even under the most difficult circumstances.",Historic release from imprisonment speech.,0.999479353
11-02-1990 00:00,Nelson Mandela ,Release from prison,I salute the rank and file members of the ANC.,Historic release from imprisonment speech.,0.999057829
11-02-1990 00:00,Nelson Mandela ,Release from prison,You have sacrificed life and limb in the pursuit of the noble cause of our struggle.,Historic release from imprisonment speech.,-0.760274589
11-02-1990 00:00,Nelson Mandela ,Release from prison,"I salute combatants of Umkhonto we Sizwe, like Solomon Mahlangu and Ashley Kriel who have paid the ultimate price for the freedom of all South Africans.",Historic release from imprisonment speech.,0.998131931
11-02-1990 00:00,Nelson Mandela ,Release from prison,I salute the South African Communist Party for its sterling contribution to the struggle for democracy.,Historic release from imprisonment speech.,0.999771774
11-02-1990 00:00,Nelson Mandela ,Release from prison,You have survived 40 years of unrelenting persecution.,Historic release from imprisonment speech.,-0.715309024
11-02-1990 00:00,Nelson Mandela ,Release from prison,"The memory of great communists like Moses Kotane, Yusuf Dadoo, Bram Fischer and Moses Mabhida will be cherished for generations to come.",Historic release from imprisonment speech.,0.99969697
11-02-1990 00:00,Nelson Mandela ,Release from prison,"I salute General Secretary Joe Slovo, one of our finest patriots.",Historic release from imprisonment speech.,0.999756753
11-02-1990 00:00,Nelson Mandela ,Release from prison,We are heartened by the fact that the alliance between ourselves and the Party remains as strong as it always was.,Historic release from imprisonment speech.,0.99974817
11-02-1990 00:00,Nelson Mandela ,Release from prison,"I salute the United Democratic Front, the National Education Crisis Committee, the South African Youth Congress, the Transvaal and Natal Indian Congresses and COSATU and the many other formations of the Mass Democratic Movement.",Historic release from imprisonment speech.,0.998497128
11-02-1990 00:00,Nelson Mandela ,Release from prison,I also salute the Black Sash and the National Union of South African Students.,Historic release from imprisonment speech.,0.994615734
11-02-1990 00:00,Nelson Mandela ,Release from prison,We note with pride that you have acted as the conscience of white South Africa.,Historic release from imprisonment speech.,0.999759614
11-02-1990 00:00,Nelson Mandela ,Release from prison,Even during the darkest days in the history of our struggle you held the flag of liberty high.,Historic release from imprisonment speech.,0.997664571
11-02-1990 00:00,Nelson Mandela ,Release from prison,The large_x0002_scale mass mobilisation of the past few years is one of the key factors which led to the opening of the final chapter of our struggle.,Historic release from imprisonment speech.,0.996528804
11-02-1990 00:00,Nelson Mandela ,Release from prison,I extend my greetings to the working class of our country.,Historic release from imprisonment speech.,0.999349535
11-02-1990 00:00,Nelson Mandela ,Release from prison,Your organised strength is the pride of our movement.,Historic release from imprisonment speech.,0.999867439
11-02-1990 00:00,Nelson Mandela ,Release from prison,You remain the most dependable force in the struggle to end exploitation and oppression.,Historic release from imprisonment speech.,0.998776019
11-02-1990 00:00,Nelson Mandela ,Release from prison,I pay tribute to the many religious communities who carried the campaign for justice forward when the organisations for our people were silenced.,Historic release from imprisonment speech.,0.998682797
11-02-1990 00:00,Nelson Mandela ,Release from prison,I greet the traditional leaders of our country - many of you continue to walk in the footsteps of great heroes like Hintsa and Sekhukune.,Historic release from imprisonment speech.,0.999843359
11-02-1990 00:00,Nelson Mandela ,Release from prison,"I pay tribute to the endless heroism of youth, you, the young lions.",Historic release from imprisonment speech.,0.999678135
11-02-1990 00:00,Nelson Mandela ,Release from prison,"You, the young lions, have energised our entire struggle.",Historic release from imprisonment speech.,0.999413729
11-02-1990 00:00,Nelson Mandela ,Release from prison,I pay tribute to the mothers and wives and sisters of our nation.,Historic release from imprisonment speech.,0.999705255
11-02-1990 00:00,Nelson Mandela ,Release from prison,You are the rock-hard foundation of our struggle.,Historic release from imprisonment speech.,0.999638319
11-02-1990 00:00,Nelson Mandela ,Release from prison,Apartheid has inflicted more pain on you than on anyone else.,Historic release from imprisonment speech.,-0.987377822
11-02-1990 00:00,Nelson Mandela ,Release from prison,"On this occasion, we thank the world community for their great contribution to the anti_x0002_apartheid struggle.",Historic release from imprisonment speech.,0.999793589
11-02-1990 00:00,Nelson Mandela ,Release from prison,Without your support our struggle would not have reached this advanced stage.,Historic release from imprisonment speech.,-0.989031136
11-02-1990 00:00,Nelson Mandela ,Release from prison,The sacrifice of the frontline states will be remembered by South Africans forever.,Historic release from imprisonment speech.,0.999040544
11-02-1990 00:00,Nelson Mandela ,Release from prison,My salutations would be incomplete without expressing my deep appreciation for the strength given to me during my long and lonely years in prison by my beloved wife and family.,Historic release from imprisonment speech.,-0.975040317
11-02-1990 00:00,Nelson Mandela ,Release from prison,I am convinced that your pain and suffering was far greater than my own.,Historic release from imprisonment speech.,-0.984431982
11-02-1990 00:00,Nelson Mandela ,Release from prison,Before I go any further I wish to make the point that I intend making only a few preliminary comments at this stage.,Historic release from imprisonment speech.,-0.998029292
11-02-1990 00:00,Nelson Mandela ,Release from prison,I will make a more complete statement only after I have had the opportunity to consult with my comrades.,Historic release from imprisonment speech.,-0.891976953
11-02-1990 00:00,Nelson Mandela ,Release from prison,"Today the majority of South Africans, black and white, recognise that apartheid has no future.",Historic release from imprisonment speech.,-0.973677993
11-02-1990 00:00,Nelson Mandela ,Release from prison,It has to be ended by our own decisive mass action in order to build peace and security.,Historic release from imprisonment speech.,0.990908027
11-02-1990 00:00,Nelson Mandela ,Release from prison,The mass campaign of defiance and other actions of our organisation and people can only culminate in the establishment of democracy.,Historic release from imprisonment speech.,0.555744767
11-02-1990 00:00,Nelson Mandela ,Release from prison,The destruction caused by apartheid on our sub-continent is in- calculable.,Historic release from imprisonment speech.,-0.990431726
11-02-1990 00:00,Nelson Mandela ,Release from prison,The fabric of family life of millions of my people has been shattered.,Historic release from imprisonment speech.,-0.99610126
11-02-1990 00:00,Nelson Mandela ,Release from prison,Millions are homeless and unemployed.,Historic release from imprisonment speech.,-0.998532653
11-02-1990 00:00,Nelson Mandela ,Release from prison,Our economy lies in ruins and our people are embroiled in political strife.,Historic release from imprisonment speech.,-0.999506474
11-02-1990 00:00,Nelson Mandela ,Release from prison,"Our resort to the armed struggle in 1960 with the formation of the military wing of the ANC, Umkhonto we Sizwe, was a purely defensive action against the violence of apartheid.",Historic release from imprisonment speech.,-0.979683459
11-02-1990 00:00,Nelson Mandela ,Release from prison,The factors which necessitated the armed struggle still exist today.,Historic release from imprisonment speech.,0.994096518
11-02-1990 00:00,Nelson Mandela ,Release from prison,We have no option but to continue.,Historic release from imprisonment speech.,0.926186264
11-02-1990 00:00,Nelson Mandela ,Release from prison,We express the hope that a climate conducive to a negotiated settlement will be created soon so that there may no longer be the need for the armed struggle.,Historic release from imprisonment speech.,0.981130302
11-02-1990 00:00,Nelson Mandela ,Release from prison,I am a loyal and disciplined member of the African National Congress.,Historic release from imprisonment speech.,0.999767244
11-02-1990 00:00,Nelson Mandela ,Release from prison,"I am therefore in full agreement with all of its objectives, strategies and tactics.",Historic release from imprisonment speech.,0.999407887
11-02-1990 00:00,Nelson Mandela ,Release from prison,The need to unite the people of our country is as important a task now as it always has been.,Historic release from imprisonment speech.,0.99144733
11-02-1990 00:00,Nelson Mandela ,Release from prison,No individual leader is able to take on this enormous task on his own.,Historic release from imprisonment speech.,-0.997664571
11-02-1990 00:00,Nelson Mandela ,Release from prison,It is our task as leaders to place our views before our organisation and to allow the democratic structures to decide.,Historic release from imprisonment speech.,0.903428257
11-02-1990 00:00,Nelson Mandela ,Release from prison,"On the question of democratic practice, I feel duty bound to make the point that a leader of the movement is a person who has been democratically elected at a national conference.",Historic release from imprisonment speech.,0.990555346
11-02-1990 00:00,Nelson Mandela ,Release from prison,This is a principle which must be upheld without any exceptions.,Historic release from imprisonment speech.,0.965502799
11-02-1990 00:00,Nelson Mandela ,Release from prison,"Today, I wish to report to you that my talks with the government have been aimed at normalising the political situation in the country.",Historic release from imprisonment speech.,-0.955937088
11-02-1990 00:00,Nelson Mandela ,Release from prison,We have not as yet begun discussing the basic demands of the struggle.,Historic release from imprisonment speech.,-0.989639044
11-02-1990 00:00,Nelson Mandela ,Release from prison,I wish to stress that I myself have at no time entered into negotiations about the future of our country except to insist on a meeting between the ANC and the government.,Historic release from imprisonment speech.,-0.892602503
11-02-1990 00:00,Nelson Mandela ,Release from prison,Mr.,Historic release from imprisonment speech.,0.997602165
11-02-1990 00:00,Nelson Mandela ,Release from prison,De Klerk has gone further than any other Nationalist president in taking real steps to normalise the situation.,Historic release from imprisonment speech.,0.998554051
11-02-1990 00:00,Nelson Mandela ,Release from prison,"However, there are further steps as outlined in the Harare Declaration that have to be met before negotiations on the basic demands of our people can begin.",Historic release from imprisonment speech.,-0.976624429
11-02-1990 00:00,Nelson Mandela ,Release from prison,"I reiterate our call for, inter alia, the immediate ending of the State of Emergency and the freeing of all, and not only some, political prisoners.",Historic release from imprisonment speech.,0.930081606
11-02-1990 00:00,Nelson Mandela ,Release from prison,"Only such a normalised situation, which allows for free political activity, can allow us to consult our people in order to obtain a mandate.",Historic release from imprisonment speech.,-0.974524438
11-02-1990 00:00,Nelson Mandela ,Release from prison,The people need to be consulted on who will negotiate and on the content of such negotiations.,Historic release from imprisonment speech.,-0.990609169
11-02-1990 00:00,Nelson Mandela ,Release from prison,Negotiations cannot take place above the heads or behind the backs of our people.,Historic release from imprisonment speech.,-0.999488115
11-02-1990 00:00,Nelson Mandela ,Release from prison,It is our belief that the future of our country can only be determined by a body which is democratically elected on a non-racial basis.,Historic release from imprisonment speech.,-0.816568971
11-02-1990 00:00,Nelson Mandela ,Release from prison,"Negotiations on the dismantling of apartheid will have to address the over- whelming demand of our people for a democratic, non-racial and unitary South Africa.",Historic release from imprisonment speech.,-0.991649985
11-02-1990 00:00,Nelson Mandela ,Release from prison,There must be an end to white monopoly on political power and a fundamental restructuring of our political and economic systems to ensure that the inequalities of apartheid are addressed and our society thoroughly democratised.,Historic release from imprisonment speech.,0.943331659
11-02-1990 00:00,Nelson Mandela ,Release from prison,It must be added that Mr.,Historic release from imprisonment speech.,0.980357587
11-02-1990 00:00,Nelson Mandela ,Release from prison,De Klerk himself is a man of integrity who is acutely aware of the dangers of a public figure not honouring his undertakings.,Historic release from imprisonment speech.,0.994889855
11-02-1990 00:00,Nelson Mandela ,Release from prison,But as an organisation we base our policy and strategy on the harsh reality we are faced with.,Historic release from imprisonment speech.,-0.836530387
11-02-1990 00:00,Nelson Mandela ,Release from prison,And this reality is that we are still suffering under the policy of the Nationalist government.,Historic release from imprisonment speech.,-0.988378227
11-02-1990 00:00,Nelson Mandela ,Release from prison,Our struggle has reached a decisive moment.,Historic release from imprisonment speech.,0.998230517
11-02-1990 00:00,Nelson Mandela ,Release from prison,We call on our people to seize this moment so that the process towards democracy is rapid and uninterrupted.,Historic release from imprisonment speech.,0.744317174
11-02-1990 00:00,Nelson Mandela ,Release from prison,We have waited too long for our freedom.,Historic release from imprisonment speech.,-0.99094218
11-02-1990 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,We would like to thank you most sincerely for giving us the opportunity to address this forty-sixth session of the General Assembly as it discusses the question of South Africa.,Transition to democratic South Africa.,0.999686003
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,We say this because we are acutely aware and deeply appreciative of the role that this Organization has played since its foundation in the struggle for the emancipation of our people from the tyranny of racial oppression.,Transition to democratic South Africa.,0.999737084
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"We meet here today shortly before the political formations of our country gather together in a Convention for a Democratic South Africa, to begin the process that will lead to the adoption of a democratic constitution.",Transition to democratic South Africa.,0.997475803
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"As our country starts on its final lap towards the realization of the goals enshrined in the United Nations Charter, the Declaration on Human Rights and the Declaration on South Africa adopted by this Assembly two years ago this month, the leadership of the ANC thought that it was important that we should come back to New York to share with you our views on this subject.",Transition to democratic South Africa.,0.668040872
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"Thanks to the joint efforts of our people and of the Governments and peoples represented here, South Africa has embarked on its own race to normality.",Transition to democratic South Africa.,0.999240398
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"We can see rising on the horizon a new glorious entity which will no longer be spoken of as the pariah among the nations, the detestable example of what is impermissible in the ordering of human relations, the homeland of a crime against humanity.",Transition to democratic South Africa.,0.998154581
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"We are beginning to see emerge a new country which, because it arrives so late at the festival of liberty, must surely value freedom like the apple of its eye and strive hardest to live up to the dream of all humanity throughout the ages for emancipation, prosperity, happiness and peace.",Transition to democratic South Africa.,0.998995245
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"We envision a South Africa which will, in all respects, belong to all who live in it, black and white.",Transition to democratic South Africa.,0.999599516
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"Its political life will be governed by a thoroughgoing democratic constitution, based on the principle of ""one person, one vote"", without any distinction on grounds of race, colour, gender or creed and without any element whatsoever of racial domination and discrimination.",Transition to democratic South Africa.,-0.971022606
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"This will bring to its demise the present constitution of South Africa, which this Organization categorized as null and void.",Transition to democratic South Africa.,-0.999370635
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,We also want to see entrenched all the necessary provisions ensuring the fullest possible protection and advancement of the fundamental human rights of every South African citizen.,Transition to democratic South Africa.,0.999072433
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"As part of this, and to ensure the rule of law, there will have to be created an independent and non-racial judiciary, as visualized in earlier documents adopted by the General Assembly.",Transition to democratic South Africa.,0.899730742
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"At the same time, the new South Africa will have to address the burning question of mass poverty, which afflicts millions of our people, especially the black population.",Transition to democratic South Africa.,-0.977133632
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"Also to be dealt with as a matter of urgency are, of course, questions relating to the gross racial imbalances in the distribution of income, wealth, land and opportunity.",Transition to democratic South Africa.,-0.650703788
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,It is common knowledge among the majority of our people that the political settlement we seek to reach cannot survive very long if these questions relating to the standard of living of the people as a whole and the quality of life are not addressed.,Transition to democratic South Africa.,0.996645749
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"That is why the issue of the growth of the economy and its restructuring to serve the needs of the entire population has to be an integral part of the process of the reconstruction of South Africa as a democratic, peaceful and stable country.",Transition to democratic South Africa.,0.995462835
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"The new South Africa will, of course, seek to normalize its relations with the rest of the world.",Transition to democratic South Africa.,-0.545049846
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"In this context, we must make the point that we fully respect the position spelt out in the General Assembly consensus declaration on South Africa concerning the conditions that our country must meet in order to provide the basis for an internationally acceptable solution of the South African question and for its full integration among the community of nations.",Transition to democratic South Africa.,0.997095704
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,Such integration would undoubtedly have to take full account of the fact that we are an integral part of the region of southern Africa and an integral part of the continent of Africa.,Transition to democratic South Africa.,0.937297046
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"In a world in which regional associations of various kinds have become an important part of the system of international relations, the new South Africa will seek to bring whatever it can to the process of strengthening both the region of southern Africa and our continent as a whole.",Transition to democratic South Africa.,0.998534918
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"But, of course, the reality is that we have not yet liberated our country.",Transition to democratic South Africa.,-0.996309221
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"It is still ruled by a white minority regime, under an apartheid constitution.",Transition to democratic South Africa.,-0.988007069
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,Therefore we are faced with the continuing challenge to pursue the struggle until freedom is won.,Transition to democratic South Africa.,0.921879172
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"It has now been agreed that the ""convention for a democratic South Africa"", to which we have referred, should be held as of 20 December 1991.",Transition to democratic South Africa.,-0.87233597
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,This will mark an important step forward in the process leading to a negotiated resolution of the political problems facing our country.,Transition to democratic South Africa.,0.999727547
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"As you are undoubtedly aware, the convention will discuss such matters as the principles that will underlie the new constitution, the mechanism to draw up that constitution, an interim government that will take charge of the country until a new democratically elected government is formed, the reincorporation of the Bantustans into South Africa, the time-frames for the transitional period as a whole, and the role of the international community.",Transition to democratic South Africa.,0.998579979
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"As you can see, these are all very important matters, on which we will seek speedy decisions.",Transition to democratic South Africa.,0.998552501
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,Of decisive importance to the work of the convention is the requirement that the ruling National Party should make a clear commitment that the decisions of the convention will be given legal force.,Transition to democratic South Africa.,0.998530388
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"Unless that is done, the convention will be no more than a mere talking-shop.",Transition to democratic South Africa.,-0.999305725
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,Obviously this cannot be allowed.,Transition to democratic South Africa.,-0.998421311
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"In the aftermath of the conclusion of the work of the convention, we shall need to move as quickly as possible to establish the constitution-making body.",Transition to democratic South Africa.,-0.998540878
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"In our view, that should be an elected constituent assembly.",Transition to democratic South Africa.,0.513336122
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"Once established, we see no reason why that assembly should not conclude its work of drawing up the new constitution within the year.",Transition to democratic South Africa.,-0.999205172
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"Precisely because we have not as yet reached the goal of liberation towards which all of us have striven, we believe that there is need for continued international pressure to encourage speedy movement forward towards ending the system of apartheid.",Transition to democratic South Africa.,-0.912348688
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,Sanctions therefore continue to be important.,Transition to democratic South Africa.,-0.929554343
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"At the same time, we believe that such sanctions should be lifted in phases corresponding to actual progress being achieved within South Africa.",Transition to democratic South Africa.,-0.975141704
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"The two major phases ahead of us would be delineated by the establishment of the interim government, and.",Transition to democratic South Africa.,-0.672433913
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"secondly, the election of the new government in terms of a democratic constitution.",Transition to democratic South Africa.,0.973516881
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,We would therefore urge this assembly and its Member States to handle the issue of sanctions in this manner.,Transition to democratic South Africa.,0.924425125
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,We are convinced that this is the best way to use this form of pressure to realize our common objective of securing a speedy end to the system of apartheid.,Transition to democratic South Africa.,-0.996545613
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"We appeal to you all to heed the voice of the oppressed on the matter, those who, after all, asked you to come to their assistance by imposing the sanctions.",Transition to democratic South Africa.,0.989600182
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,It is also critically important that the international community should support the peaceful process leading to the democratic transformation of South Africa.,Transition to democratic South Africa.,0.999382257
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"We are pleased that the United Nations, as well as other international organizations, will be invited to send observers to the convention for a democratic South Africa.",Transition to democratic South Africa.,0.999789178
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,This will put the peoples of the world in a better position to help determine the precise ways by which they can support the peace process in our country.,Transition to democratic South Africa.,0.998545766
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"The point, however, also needs to be made that this Organization, representing the nations of the world, has always taken a firm position as an opponent of apartheid in favour of the perspective spelled out in its own Charter and in the Universal Declaration of Human Rights.",Transition to democratic South Africa.,0.609543324
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"We would therefore expect that in whatever way it participates in this political process in South Africa, it will do so as a combatant for democracy, justice and peace.",Transition to democratic South Africa.,-0.643266082
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"In our quest for a democratic South Africa there have been discordant voices by some in our country, but we are confident that the people of South Africa are winning.",Transition to democratic South Africa.,0.999811947
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"Whether we like it or not, the victory of the people is assured, and those who have decided to sideline themselves by not being party to this process will themselves eventually be sidelined.",Transition to democratic South Africa.,0.898095608
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"We, however, as an organization are prepared to discuss with them the importance of a peaceful resolution of our problems, and we have no doubt that in taking this position, we hold views that are identical not only to those of the democratic forces in our country but also to those of democracies throughout the world.",Transition to democratic South Africa.,0.992902696
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"The Assembly is also aware that in our quest to end the violence against the people, which has threatened to derail the peace process, various formations in our country, including the ANC, signed a National Peace Accord almost three months ago.",Transition to democratic South Africa.,0.929328918
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,This is a very important agreement and should contribute to the establishment of a climate free of violence and therefore conducive to free political activity.,Transition to democratic South Africa.,0.998971581
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,We should like to take advantage of this occasion to reiterate the call we made when we signed the Peace Accord: that the international community should take such measures as it deems fit to censure and sanction any organization in South Africa that by fomenting violence acts in a manner contrary to the purpose of the Accord.,Transition to democratic South Africa.,-0.977722645
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"This will greatly facilitate the process of creating a climate free of violence, as visualized in the 1989 consensus Declaration on South Africa.",Transition to democratic South Africa.,0.999448001
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,The new South Africa will also need to embark on an extensive programme of socio-economic transformation.,Transition to democratic South Africa.,0.958433092
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,This will be necessary both to address existing needs and to ensure the permanence of the democratic political outcome of the process of negotiations.,Transition to democratic South Africa.,0.998583555
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,It will clearly be impossible for us to carry through this programme of socio-economic changes by relying exclusively on our own resources.,Transition to democratic South Africa.,-0.99963212
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,We shall therefore require the support of the international community.,Transition to democratic South Africa.,0.958066404
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,This support should be seen as part of the completion of the task of ending the apartheid crime against humanity by helping us to dismantle the apartheid system and liquidate its destructive consequences.,Transition to democratic South Africa.,0.991610706
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,We would therefore urge this Organization to take the necessary decisions and make the relevant preparations to enable it to enter this area of activity as soon as the situation permits.,Transition to democratic South Africa.,0.986288667
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,We would argue that its direct intervention will be necessary as soon as we establish the interim government to which we have referred.,Transition to democratic South Africa.,-0.990574419
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"The Office of the United Nations High Commissioner for Refugees (UNHCR) has had to intervene before, in accordance with an earlier agreement, to assist in the process of the repatriation of exiles.",Transition to democratic South Africa.,-0.941908836
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,We are very pleased that the UNHCR has now set itself up in the country.,Transition to democratic South Africa.,0.999748409
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,We are also keenly interested in receiving help from UNHCR in resettling these returnees.,Transition to democratic South Africa.,0.996409714
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"This is going to require considerable resources, especially in the light of the fact that the overwhelming majority of returnees will have to be reintegrated in urban communities.",Transition to democratic South Africa.,-0.966115952
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,We therefore renew our appeal both to the Organization and to its Member States to extend generous assistance to the UNHCR to enable it to carry out this very sensitive humanitarian programme.,Transition to democratic South Africa.,0.999668121
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"In this regard, we hope that the UNHCR will receive such assistance from other agencies of the United Nations as it may need to enable it to carry out its tasks properly.",Transition to democratic South Africa.,-0.914178789
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,Democratic South Africa will rejoin the international community in a situation in which a new world order is being born.,Transition to democratic South Africa.,0.997520626
03-12-1991 00:00,Nelson Mandela ,Address by Nelson Mandela at the United Nations General Assembly,"As this new order will of necessity have an impact on our own destiny, we cannot avoid commenting, however briefly, on what we believe it should be.",Transition to democratic South Africa.,0.918132126
